,oid,ent,sectionId
3525,91,13,880
3526,91,14,897
3527,91,15,894
3528,91,16,1937
3529,91,17,1938
3530,91,18,1455
3531,91,19,1452
3532,91,20,497
3533,91,21,498
3534,91,22,1431
3535,91,23,1428
3536,91,24,1810
3537,91,25,211
3538,91,26,205
3539,91,27,200
3540,91,28,1837
3541,91,29,1838
3542,91,30,1967
3543,91,31,1143
3544,91,32,1137
3545,91,33,1138
3546,91,34,1645
3547,91,35,1640
3548,91,36,1974
3549,91,37,249
3550,91,38,246
3551,91,39,239
3552,91,40,242
3553,91,41,1110
3554,92,1,1045
3555,92,2,1042
3556,92,3,1478
3557,92,4,1311
3558,92,5,1308
3559,92,6,1575
3560,92,7,1015
3561,92,8,567
3562,92,9,564
3563,92,10,730
3564,92,11,1926
3565,92,12,2176
3566,92,13,2202
3567,92,14,1463
3568,92,15,1460
3569,92,16,1525
3570,92,17,1526
3571,92,18,2036
3572,92,19,859
3573,92,20,753
3574,92,21,739
3575,92,22,740
3576,92,23,1850
3577,92,24,399
3578,92,25,400
3579,92,26,404
3580,92,27,2121
3581,92,28,2118
3582,92,29,1757
3583,92,30,1754
3584,92,31,1902
3585,92,32,1869
3586,92,33,1791
3587,92,34,1792
3588,92,35,1117
3589,92,36,1109
3590,92,37,1110
3591,93,1,1045
3592,93,2,1042
3593,93,3,1478
3594,93,4,1311
3595,93,5,1312
3596,93,6,913
3597,93,7,908
3598,93,8,1221
3599,93,9,1224
3600,93,10,1228
3601,93,11,145
3602,93,12,140
3603,93,13,1055
3604,93,14,1051
3605,93,15,927
3606,93,16,924
3607,93,17,1525
3608,93,18,1526
3609,93,19,2036
3610,93,20,859
3611,93,21,753
3612,93,22,739
3613,93,23,740
3614,93,24,1850
3615,93,25,399
3616,93,26,400
3617,93,27,404
3618,93,28,2121
3619,93,29,2118
3620,93,30,1757
3621,93,31,1754
3622,93,32,1902
3623,93,33,1869
3624,93,34,1791
3625,93,35,1792
3626,93,36,1117
3627,93,37,1109
3628,93,38,1110
3629,94,1,1045
3630,94,2,1042
3631,94,3,1478
3632,94,4,1311
3633,94,5,1312
3634,94,6,913
3635,94,7,908
3636,94,8,1221
3637,94,9,1224
3638,94,10,1228
3639,94,11,145
3640,94,12,140
3641,94,13,1055
3642,94,14,1051
3643,94,15,927
3644,94,16,924
3645,94,17,1525
3646,94,18,1526
3647,94,19,2036
3648,94,20,859
3649,94,21,753
3650,94,22,739
3651,94,23,740
3652,94,24,1850
3653,94,25,399
3654,94,26,400
3655,94,27,404
3656,94,28,2121
3657,94,29,2118
3658,94,30,1757
3659,94,31,1754
3660,94,32,1902
3661,94,33,1869
3662,94,34,1791
3663,94,35,1792
3664,94,36,1117
3665,94,37,1109
3666,94,38,1110
3667,95,1,1045
3668,95,2,1042
3669,95,3,1478
3670,95,4,1311
3671,95,5,1312
3672,95,6,913
3673,95,7,908
3674,95,8,1221
3675,95,9,1222
3676,95,10,1324
3677,95,11,747
3678,95,12,748
3679,95,13,2015
3680,95,14,1319
3681,95,15,1233
3682,95,16,145
3683,95,17,140
3684,95,18,1055
3685,95,19,1051
3686,95,20,927
3687,95,21,924
3688,95,22,1525
3689,95,23,1526
3690,95,24,2036
3691,95,25,859
3692,95,26,753
3693,95,27,739
3694,95,28,740
3695,95,29,1850
3696,95,30,399
3697,95,31,400
3698,95,32,404
3699,95,33,2121
3700,95,34,2118
3701,95,35,1757
3702,95,36,1754
3703,95,37,1902
3704,95,38,1869
3705,95,39,1791
3706,95,40,1792
3707,95,41,1117
3708,95,42,1109
3709,95,43,1110
3710,96,1,1045
3711,96,2,1042
3712,96,3,1478
3713,96,4,1311
3714,96,5,1312
3715,96,6,913
3716,96,7,908
3717,96,8,1221
3718,96,9,1224
3719,96,10,1228
3720,96,11,145
3721,96,12,140
3722,96,13,1055
3723,96,14,1051
3724,96,15,927
3725,96,16,924
3726,96,17,1525
3727,96,18,1526
3728,96,19,2036
3729,96,20,859
3730,96,21,753
3731,96,22,739
3732,96,23,740
3733,96,24,1850
3734,96,25,399
3735,96,26,400
3736,96,27,404
3737,96,28,2121
3738,96,29,2118
3739,96,30,1757
3740,96,31,1754
3741,96,32,1902
3742,96,33,1869
3743,96,34,1791
3744,96,35,1792
3745,96,36,1117
3746,96,37,1109
3747,96,38,1110
3748,97,1,1045
3749,97,2,1042
3750,97,3,1478
3751,97,4,1311
3752,97,5,1312
3753,97,6,913
3754,97,7,908
3755,97,8,1221
3756,97,9,1224
3757,97,10,1228
3758,97,11,145
3759,97,12,140
3760,97,13,1055
3761,97,14,1051
3762,97,15,927
3763,97,16,924
3764,97,17,1525
3765,97,18,1526
3766,97,19,2036
3767,97,20,859
3768,97,21,753
3769,97,22,739
3770,97,23,740
3771,97,24,1850
3772,97,25,399
3773,97,26,400
3774,97,27,404
3775,97,28,2121
3776,97,29,2118
3777,97,30,1757
3778,97,31,1754
3779,97,32,1902
3780,97,33,1869
3781,97,34,1791
3782,97,35,1792
3783,97,36,1117
3784,97,37,1109
3785,97,38,1110
3786,98,1,1045
3787,98,2,1042
3788,98,3,1478
3789,98,4,1311
3790,98,5,1312
3791,98,6,913
3792,98,7,908
3793,98,8,1221
3794,98,9,1224
3795,98,10,1228
3796,98,11,145
3797,98,12,140
3798,98,13,1055
3799,98,14,1051
3800,98,15,927
3801,98,16,924
3802,98,17,1525
3803,98,18,1526
3804,98,19,2036
3805,98,20,859
3806,98,21,753
3807,98,22,739
3808,98,23,740
3809,98,24,1850
3810,98,25,399
3811,98,26,400
3812,98,27,404
3813,98,28,2121
3814,98,29,2118
3815,98,30,1757
3816,98,31,1754
3817,98,32,1902
3818,98,33,1869
3819,98,34,1791
3820,98,35,1792
3821,98,36,1117
3822,98,37,1109
3823,98,38,1110
3824,99,1,1045
3825,99,2,1042
3826,99,3,1478
3827,99,4,1311
3828,99,5,1312
3829,99,6,913
3830,99,7,908
3831,99,8,1221
3832,99,9,1224
3833,99,10,1228
3834,99,11,145
3835,99,12,140
3836,99,13,1055
3837,99,14,1051
3838,99,15,927
3839,99,16,924
3840,99,17,1525
3841,99,18,1526
3842,99,19,2036
3843,99,20,859
3844,99,21,753
3845,99,22,739
3846,99,23,740
3847,99,24,1285
3848,99,25,409
3849,99,26,410
3850,99,27,1288
3851,99,28,1292
3852,99,29,1759
3853,99,30,1754
3854,99,31,1902
3855,99,32,1869
3856,99,33,1791
3857,99,34,1792
3858,99,35,1117
3859,99,36,1109
3860,99,37,1110
3861,100,1,1045
3862,100,2,1042
3863,100,3,1478
3864,100,4,1311
3865,100,5,1308
3866,100,6,1023
3867,100,7,1019
3868,100,8,1020
3869,100,9,1026
3870,100,10,1017
3871,100,11,869
3872,100,12,872
3873,100,13,885
3874,100,14,880
3875,100,15,897
3876,100,16,894
3877,100,17,1937
3878,100,18,1938
3879,100,19,1455
3880,100,20,1452
3881,100,21,497
3882,100,22,498
3883,100,23,1431
3884,100,24,1428
3885,100,25,1810
3886,100,26,211
3887,100,27,205
3888,100,28,200
3889,100,29,1837
3890,100,30,1840
3891,100,31,181
3892,100,32,176
3893,100,33,1695
3894,100,34,821
3895,100,35,822
3896,100,36,761
3897,100,37,762
3898,100,38,1300
3899,100,39,2033
3900,100,40,251
3901,100,41,246
3902,100,42,239
3903,100,43,242
3904,100,44,1110
3905,101,1,1045
3906,101,2,1042
3907,101,3,1478
3908,101,4,1311
3909,101,5,1312
3910,101,6,913
3911,101,7,908
3912,101,8,1221
3913,101,9,1224
3914,101,10,1228
3915,101,11,145
3916,101,12,140
3917,101,13,1055
3918,101,14,1051
3919,101,15,927
3920,101,16,924
3921,101,17,1525
3922,101,18,1526
3923,101,19,2036
3924,101,20,859
3925,101,21,753
3926,101,22,739
3927,101,23,740
3928,101,24,1850
3929,101,25,399
3930,101,26,400
3931,101,27,404
3932,101,28,2121
3933,101,29,2118
3934,101,30,1757
3935,101,31,1754
3936,101,32,1902
3937,101,33,1869
3938,101,34,1791
3939,101,35,1792
3940,101,36,1117
3941,101,37,1109
3942,101,38,1110
3943,102,1,1045
3944,102,2,1042
3945,102,3,1478
3946,102,4,1311
3947,102,5,1312
3948,102,6,913
3949,102,7,914
3950,102,8,603
3951,102,9,598
3952,102,10,718
3953,102,11,709
3954,102,12,710
3955,102,13,730
3956,102,14,1926
3957,102,15,2178
3958,102,16,2216
3959,102,17,1185
3960,102,18,1182
3961,102,19,2159
3962,102,20,2156
3963,102,21,543
3964,102,22,548
3965,102,23,893
3966,102,24,890
3967,102,25,904
3968,102,26,971
3969,102,27,191
3970,102,28,188
3971,102,29,1125
3972,102,30,1126
3973,102,31,2046
3974,102,32,2080
3975,102,33,181
3976,102,34,176
3977,102,35,1695
3978,102,36,821
3979,102,37,822
3980,102,38,761
3981,102,39,762
3982,102,40,1300
3983,102,41,2033
3984,102,42,251
3985,102,43,246
3986,102,44,239
3987,102,45,242
3988,102,46,1110
3989,103,1,1045
3990,103,2,1042
3991,103,3,1478
3992,103,4,1311
3993,103,5,1312
3994,103,6,913
3995,103,7,914
3996,103,8,603
3997,103,9,598
3998,103,10,718
3999,103,11,709
4000,103,12,710
4001,103,13,730
4002,103,14,1923
4003,103,15,1237
4004,103,16,1171
4005,103,17,1174
4006,103,18,1242
4007,103,19,1929
4008,103,20,1930
4009,103,21,2171
4010,103,22,2168
4011,103,23,2183
4012,103,24,543
4013,103,25,548
4014,103,26,893
4015,103,27,890
4016,103,28,904
4017,103,29,971
4018,103,30,191
4019,103,31,188
4020,103,32,1125
4021,103,33,1126
4022,103,34,2046
4023,103,35,2080
4024,103,36,181
4025,103,37,176
4026,103,38,1695
4027,103,39,821
4028,103,40,822
4029,103,41,761
4030,103,42,762
4031,103,43,1300
4032,103,44,2033
4033,103,45,251
4034,103,46,246
4035,103,47,239
4036,103,48,242
4037,103,49,1110
4038,104,1,1045
4039,104,2,1042
4040,104,3,1478
4041,104,4,1311
4042,104,5,1312
4043,104,6,913
4044,104,7,908
4045,104,8,1221
4046,104,9,1224
4047,104,10,1228
4048,104,11,145
4049,104,12,140
4050,104,13,1055
4051,104,14,1051
4052,104,15,927
4053,104,16,924
4054,104,17,1525
4055,104,18,1526
4056,104,19,2036
4057,104,20,859
4058,104,21,753
4059,104,22,739
4060,104,23,740
4061,104,24,1850
4062,104,25,399
4063,104,26,400
4064,104,27,404
4065,104,28,2121
4066,104,29,2118
4067,104,30,1757
4068,104,31,1754
4069,104,32,1902
4070,104,33,1869
4071,104,34,1791
4072,104,35,1792
4073,104,36,1117
4074,104,37,1109
4075,104,38,1110
4076,105,1,1045
4077,105,2,1042
4078,105,3,1478
4079,105,4,1311
4080,105,5,1312
4081,105,6,913
4082,105,7,908
4083,105,8,1221
4084,105,9,1224
4085,105,10,1228
4086,105,11,145
4087,105,12,140
4088,105,13,1055
4089,105,14,1051
4090,105,15,927
4091,105,16,924
4092,105,17,1525
4093,105,18,1526
4094,105,19,2036
4095,105,20,859
4096,105,21,753
4097,105,22,739
4098,105,23,740
4099,105,24,1850
4100,105,25,399
4101,105,26,400
4102,105,27,404
4103,105,28,2121
4104,105,29,2118
4105,105,30,1757
4106,105,31,1754
4107,105,32,1902
4108,105,33,1869
4109,105,34,1791
4110,105,35,1792
4111,105,36,1117
4112,105,37,1109
4113,105,38,1110
4114,106,1,1045
4115,106,2,1042
4116,106,3,1478
4117,106,4,1311
4118,106,5,1312
4119,106,6,913
4120,106,7,908
4121,106,8,1221
4122,106,9,1224
4123,106,10,1228
4124,106,11,145
4125,106,12,140
4126,106,13,1055
4127,106,14,1051
4128,106,15,927
4129,106,16,924
4130,106,17,1525
4131,106,18,1526
4132,106,19,2036
4133,106,20,859
4134,106,21,753
4135,106,22,739
4136,106,23,740
4137,106,24,1850
4138,106,25,399
4139,106,26,400
4140,106,27,404
4141,106,28,2121
4142,106,29,2118
4143,106,30,1757
4144,106,31,1754
4145,106,32,1902
4146,106,33,1869
4147,106,34,1791
4148,106,35,1792
4149,106,36,1117
4150,106,37,1109
4151,106,38,1110
4152,107,1,1045
4153,107,2,1042
4154,107,3,1478
4155,107,4,1311
4156,107,5,1312
4157,107,6,913
4158,107,7,908
4159,107,8,1221
4160,107,9,1224
4161,107,10,1228
4162,107,11,145
4163,107,12,140
4164,107,13,1055
4165,107,14,1051
4166,107,15,927
4167,107,16,924
4168,107,17,1525
4169,107,18,1526
4170,107,19,2036
4171,107,20,859
4172,107,21,753
4173,107,22,739
4174,107,23,740
4175,107,24,1850
4176,107,25,399
4177,107,26,400
4178,107,27,404
4179,107,28,2121
4180,107,29,2118
4181,107,30,1757
4182,107,31,1754
4183,107,32,1902
4184,107,33,1869
4185,107,34,1791
4186,107,35,1792
4187,107,36,1117
4188,107,37,1109
4189,107,38,1110
4190,108,1,1045
4191,108,2,1042
4192,108,3,1478
4193,108,4,1311
4194,108,5,1312
4195,108,6,913
4196,108,7,908
4197,108,8,1221
4198,108,9,1224
4199,108,10,1228
4200,108,11,145
4201,108,12,140
4202,108,13,1055
4203,108,14,1051
4204,108,15,927
4205,108,16,924
4206,108,17,1525
4207,108,18,1526
4208,108,19,2036
4209,108,20,859
4210,108,21,753
4211,108,22,739
4212,108,23,740
4213,108,24,1850
4214,108,25,399
4215,108,26,400
4216,108,27,404
4217,108,28,2121
4218,108,29,2118
4219,108,30,1757
4220,108,31,1754
4221,108,32,1902
4222,108,33,1869
4223,108,34,1791
4224,108,35,1792
4225,108,36,1117
4226,108,37,1109
4227,108,38,1110
4228,109,1,1045
4229,109,2,1042
4230,109,3,1478
4231,109,4,1311
4232,109,5,1312
4233,109,6,913
4234,109,7,908
4235,109,8,1221
4236,109,9,1224
4237,109,10,1228
4238,109,11,145
4239,109,12,140
4240,109,13,1055
4241,109,14,1051
4242,109,15,927
4243,109,16,924
4244,109,17,1525
4245,109,18,1526
4246,109,19,2036
4247,109,20,859
4248,109,21,753
4249,109,22,739
4250,109,23,740
4251,109,24,1850
4252,109,25,399
4253,109,26,400
4254,109,27,404
4255,109,28,2121
4256,109,29,2118
4257,109,30,1757
4258,109,31,1754
4259,109,32,1902
4260,109,33,1869
4261,109,34,1791
4262,109,35,1792
4263,109,36,1117
4264,109,37,1109
4265,109,38,1110
4266,110,1,1045
4267,110,2,1042
4268,110,3,1478
4269,110,4,1311
4270,110,5,1312
4271,110,6,913
4272,110,7,908
4273,110,8,1221
4274,110,9,1224
4275,110,10,1228
4276,110,11,145
4277,110,12,140
4278,110,13,1055
4279,110,14,1051
4280,110,15,927
4281,110,16,924
4282,110,17,1525
4283,110,18,1526
4284,110,19,2036
4285,110,20,859
4286,110,21,753
4287,110,22,739
4288,110,23,740
4289,110,24,1850
4290,110,25,399
4291,110,26,400
4292,110,27,404
4293,110,28,2121
4294,110,29,2118
4295,110,30,1757
4296,110,31,1754
4297,110,32,1902
4298,110,33,1869
4299,110,34,1791
4300,110,35,1792
4301,110,36,1117
4302,110,37,1109
4303,110,38,1110
4304,111,1,1045
4305,111,2,1042
4306,111,3,1478
4307,111,4,1311
4308,111,5,1312
4309,111,6,913
4310,111,7,908
4311,111,8,1221
4312,111,9,1224
4313,111,10,1228
4314,111,11,145
4315,111,12,140
4316,111,13,1055
4317,111,14,1051
4318,111,15,927
4319,111,16,924
4320,111,17,1525
4321,111,18,1526
4322,111,19,2036
4323,111,20,859
4324,111,21,753
4325,111,22,739
4326,111,23,740
4327,111,24,1850
4328,111,25,399
4329,111,26,400
4330,111,27,404
4331,111,28,2121
4332,111,29,2118
4333,111,30,1757
4334,111,31,1754
4335,111,32,1902
4336,111,33,1869
4337,111,34,1791
4338,111,35,1792
4339,111,36,1117
4340,111,37,1109
4341,111,38,1110
4342,112,1,1045
4343,112,2,1042
4344,112,3,1478
4345,112,4,1311
4346,112,5,1312
4347,112,6,913
4348,112,7,908
4349,112,8,1221
4350,112,9,1224
4351,112,10,1228
4352,112,11,145
4353,112,12,140
4354,112,13,1055
4355,112,14,1051
4356,112,15,927
4357,112,16,924
4358,112,17,1525
4359,112,18,1526
4360,112,19,2036
4361,112,20,859
4362,112,21,753
4363,112,22,739
4364,112,23,740
4365,112,24,1850
4366,112,25,399
4367,112,26,400
4368,112,27,404
4369,112,28,2121
4370,112,29,2118
4371,112,30,1757
4372,112,31,1754
4373,112,32,1902
4374,112,33,1869
4375,112,34,1791
4376,112,35,1792
4377,112,36,1117
4378,112,37,1109
4379,112,38,1110
4380,113,1,1045
4381,113,2,1042
4382,113,3,1478
4383,113,4,1311
4384,113,5,1312
4385,113,6,913
4386,113,7,908
4387,113,8,1221
4388,113,9,1224
4389,113,10,1228
4390,113,11,145
4391,113,12,140
4392,113,13,1055
4393,113,14,1051
4394,113,15,927
4395,113,16,924
4396,113,17,1525
4397,113,18,1526
4398,113,19,2036
4399,113,20,859
4400,113,21,753
4401,113,22,739
4402,113,23,740
4403,113,24,1850
4404,113,25,399
4405,113,26,400
4406,113,27,404
4407,113,28,2121
4408,113,29,2118
4409,113,30,1757
4410,113,31,1754
4411,113,32,1902
4412,113,33,1869
4413,113,34,1791
4414,113,35,1792
4415,113,36,1117
4416,113,37,1109
4417,113,38,1110
4418,114,1,1045
4419,114,2,1042
4420,114,3,1478
4421,114,4,1311
4422,114,5,1308
4423,114,6,1575
4424,114,7,1015
4425,114,8,567
4426,114,9,564
4427,114,10,730
4428,114,11,1926
4429,114,12,2176
4430,114,13,2202
4431,114,14,1463
4432,114,15,1460
4433,114,16,1525
4434,114,17,1526
4435,114,18,2036
4436,114,19,859
4437,114,20,753
4438,114,21,739
4439,114,22,740
4440,114,23,1850
4441,114,24,399
4442,114,25,400
4443,114,26,404
4444,114,27,2121
4445,114,28,2118
4446,114,29,1757
4447,114,30,1754
4448,114,31,1902
4449,114,32,1869
4450,114,33,1791
4451,114,34,1792
4452,114,35,1117
4453,114,36,1109
4454,114,37,1110
4455,115,1,1045
4456,115,2,1042
4457,115,3,1478
4458,115,4,1311
4459,115,5,1312
4460,115,6,913
4461,115,7,908
4462,115,8,1221
4463,115,9,1224
4464,115,10,1228
4465,115,11,145
4466,115,12,140
4467,115,13,1055
4468,115,14,1051
4469,115,15,927
4470,115,16,924
4471,115,17,1525
4472,115,18,1526
4473,115,19,2036
4474,115,20,859
4475,115,21,753
4476,115,22,739
4477,115,23,740
4478,115,24,1850
4479,115,25,399
4480,115,26,400
4481,115,27,404
4482,115,28,2121
4483,115,29,2118
4484,115,30,1757
4485,115,31,1754
4486,115,32,1902
4487,115,33,1869
4488,115,34,1791
4489,115,35,1792
4490,115,36,1117
4491,115,37,1109
4492,115,38,1110
4493,116,1,1045
4494,116,2,1042
4495,116,3,1478
4496,116,4,1311
4497,116,5,1312
4498,116,6,913
4499,116,7,908
4500,116,8,1221
4501,116,9,1224
4502,116,10,1228
4503,116,11,145
4504,116,12,140
4505,116,13,1055
4506,116,14,1051
4507,116,15,927
4508,116,16,924
4509,116,17,1525
4510,116,18,1526
4511,116,19,2036
4512,116,20,859
4513,116,21,753
4514,116,22,739
4515,116,23,740
4516,116,24,1850
4517,116,25,399
4518,116,26,400
4519,116,27,404
4520,116,28,2121
4521,116,29,2118
4522,116,30,1757
4523,116,31,1754
4524,116,32,1902
4525,116,33,1869
4526,116,34,1791
4527,116,35,1792
4528,116,36,1117
4529,116,37,1109
4530,116,38,1110
4531,117,1,1045
4532,117,2,1042
4533,117,3,1478
4534,117,4,1311
4535,117,5,1308
4536,117,6,1003
4537,117,7,1006
4538,117,8,1030
4539,117,9,1017
4540,117,10,869
4541,117,11,872
4542,117,12,885
4543,117,13,880
4544,117,14,897
4545,117,15,894
4546,117,16,1937
4547,117,17,1938
4548,117,18,1455
4549,117,19,1452
4550,117,20,497
4551,117,21,498
4552,117,22,1431
4553,117,23,1428
4554,117,24,1810
4555,117,25,211
4556,117,26,205
4557,117,27,200
4558,117,28,1837
4559,117,29,1840
4560,117,30,181
4561,117,31,176
4562,117,32,1695
4563,117,33,821
4564,117,34,822
4565,117,35,761
4566,117,36,762
4567,117,37,1300
4568,117,38,2033
4569,117,39,251
4570,117,40,246
4571,117,41,239
4572,117,42,242
4573,117,43,1110
4574,118,1,1045
4575,118,2,1042
4576,118,3,1478
4577,118,4,1311
4578,118,5,1308
4579,118,6,1575
4580,118,7,1015
4581,118,8,567
4582,118,9,564
4583,118,10,730
4584,118,11,1923
4585,118,12,1237
4586,118,13,1171
4587,118,14,1174
4588,118,15,1242
4589,118,16,1929
4590,118,17,1930
4591,118,18,2171
4592,118,19,2168
4593,118,20,2183
4594,118,21,543
4595,118,22,548
4596,118,23,893
4597,118,24,890
4598,118,25,904
4599,118,26,971
4600,118,27,191
4601,118,28,188
4602,118,29,1125
4603,118,30,1126
4604,118,31,2046
4605,118,32,2080
4606,118,33,181
4607,118,34,176
4608,118,35,1695
4609,118,36,821
4610,118,37,822
4611,118,38,761
4612,118,39,762
4613,118,40,1300
4614,118,41,2033
4615,118,42,251
4616,118,43,246
4617,118,44,239
4618,118,45,242
4619,118,46,1110
